Longitude,Latitude,building_count_50,building_count_100,building_count_150,building_count_200,building_count_250,building_count_300,building_count_350,building_count_400,building_count_450,building_count_500,building_count_550,building_count_600,building_count_650,building_count_700,building_count_750,building_count_800,building_count_850,building_count_900,building_count_950,building_count_1000
-73.95941333,40.80931,2,4,6,12,21,26,37,44,51,58,65,72,79,89,98,111,121,137,156,169
-73.95936833,40.80930333,2,4,6,13,21,26,38,42,50,58,65,73,79,88,98,111,123,138,156,169
-73.95931333,40.80931,2,4,6,14,22,27,39,43,50,57,65,73,78,87,98,109,124,138,156,170
-73.95926667,40.80932167,3,4,7,14,21,28,38,43,50,57,65,72,78,88,98,110,126,141,154,171
-73.959225,40.80933833,2,4,7,15,21,28,38,43,49,57,65,71,78,86,96,112,124,139,155,173
-73.95908667,40.80946833,2,4,8,13,20,31,35,42,50,59,65,71,79,85,97,109,123,139,156,172
-73.959045,40.80950833,2,4,9,12,21,31,35,42,49,59,65,70,79,85,99,111,124,140,156,173
-73.95895667,40.809625,2,4,10,11,22,27,34,41,49,56,64,70,77,86,99,109,124,142,154,173
-73.95887167,40.80972333,2,6,9,12,20,26,33,41,48,54,64,70,76,87,97,109,124,138,156,175
-73.95885333,40.80977167,2,6,9,12,20,25,32,39,48,54,63,70,77,87,98,108,123,138,157,178
-73.958825,40.80981167,2,6,9,14,19,25,31,39,48,54,65,71,77,86,97,108,124,135,157,177
-73.95879833,40.809865,2,6,8,13,18,25,32,37,47,53,62,71,76,87,96,111,123,137,153,178
-73.958755,40.80991667,2,5,7,15,18,23,31,37,45,52,62,72,79,87,97,109,123,137,158,176
-73.95871,40.80997333,3,5,6,15,18,22,31,38,46,51,60,70,81,86,97,110,124,137,158,178
-73.95865833,40.81003167,3,5,8,16,19,21,30,37,45,53,59,70,81,88,95,110,121,138,156,182
-73.95860667,40.81009167,2,5,8,15,18,23,30,36,42,52,58,69,81,88,96,109,120,139,156,178
-73.958555,40.810155,2,5,9,13,18,23,26,35,42,51,59,67,81,88,99,110,123,140,159,176
-73.95839333,40.81034,2,3,10,12,18,22,27,35,39,44,58,69,80,90,101,109,124,140,160,178
-73.95836167,40.81039,2,4,10,12,17,21,27,31,38,46,59,69,78,90,100,111,125,141,161,178
-73.95833,40.810435,2,5,9,12,16,21,27,31,38,47,59,69,77,91,101,111,128,144,158,180
-73.95830667,40.81049833,2,5,8,11,17,22,26,31,37,45,60,68,77,91,101,113,127,145,157,180
-73.95827,40.81056,2,5,7,12,15,22,27,31,37,44,58,68,77,91,103,115,128,143,161,181
-73.95822833,40.81062333,2,5,7,12,15,22,26,31,34,45,57,68,76,90,103,113,129,143,162,183
-73.95818167,40.810675,2,5,7,10,14,21,26,30,35,45,56,67,75,90,102,118,130,144,163,185
-73.95813333,40.81072667,1,5,6,10,13,20,26,30,34,45,55,67,78,87,101,118,130,142,163,182
-73.95808667,40.81077833,2,5,7,10,13,18,25,29,35,46,55,65,79,89,103,121,135,145,164,183
-73.958045,40.81082333,2,4,7,10,14,20,25,30,36,44,54,66,80,89,102,122,135,148,165,184
-73.95800167,40.81087667,2,3,6,9,14,19,25,30,38,44,54,65,79,89,103,122,134,148,166,187
-73.95799,40.81089833,2,3,6,9,13,18,25,30,37,45,53,63,77,88,106,123,135,149,166,189
-73.95782167,40.81097,1,2,7,9,14,17,22,30,38,44,56,67,76,90,108,125,140,154,165,191
-73.9578,40.81101167,1,3,6,9,13,18,21,30,37,45,56,65,75,89,107,124,143,156,166,190
-73.95777167,40.81105333,1,3,5,10,13,18,21,30,38,45,52,65,76,89,107,124,142,155,169,190
-73.95773667,40.811105,1,3,5,9,13,17,22,31,37,44,53,64,76,93,107,126,142,156,171,190
-73.95764833,40.811225,2,4,4,8,12,15,20,27,38,44,55,65,74,91,108,124,143,159,178,194
-73.95759667,40.811295,1,4,4,9,12,16,22,29,37,44,56,62,73,94,110,125,142,161,176,196
-73.95755,40.811365,1,3,5,8,12,16,21,29,39,45,54,62,75,91,106,124,144,165,177,197
-73.95750333,40.81143833,1,3,5,7,11,15,20,28,36,46,51,61,76,89,107,124,145,165,181,200
-73.95745,40.81151167,1,2,5,8,10,16,20,29,35,47,52,62,73,87,107,124,144,165,182,201
-73.957345,40.81165833,1,2,6,8,9,15,19,26,36,45,52,62,74,88,107,124,148,165,188,206
-73.95725167,40.811815,2,2,3,8,11,14,19,28,34,41,54,65,73,88,105,129,146,165,185,209
-73.957195,40.81190833,2,3,3,7,10,16,18,27,33,42,53,65,75,87,107,128,147,163,191,209
-73.95708167,40.81208667,1,3,3,5,10,14,20,25,33,42,52,64,77,91,110,126,146,164,188,213
-73.95702667,40.81217,1,3,3,4,10,14,20,25,31,40,54,63,76,90,110,126,145,167,186,212
-73.95691667,40.812345,2,2,4,4,9,16,20,24,31,41,53,67,76,96,109,125,150,165,187,206
-73.95687333,40.81243833,1,3,3,5,9,14,20,25,32,40,52,66,80,95,109,122,146,166,188,206
-73.95683333,40.81253667,1,3,3,5,11,13,20,24,31,40,52,64,80,93,108,125,142,169,186,205
-73.95676167,40.81262667,1,3,3,4,10,14,19,26,32,42,52,63,82,93,107,128,143,168,186,205
-73.956685,40.81270833,0,3,4,5,10,14,18,27,32,42,53,68,82,90,106,126,145,168,185,204
-73.95662167,40.81278833,0,2,4,7,9,14,17,28,32,41,53,68,80,91,110,124,147,163,184,208
-73.95656333,40.81286,0,2,4,7,10,13,17,27,34,41,54,67,79,92,112,125,145,163,187,210
-73.95651167,40.812915,0,2,4,7,10,13,17,26,36,44,57,67,80,91,109,124,147,166,186,213
-73.95646833,40.81296167,0,2,4,7,10,13,18,24,36,44,56,71,79,93,107,127,144,166,183,212
-73.95642667,40.813,0,2,4,7,10,13,19,25,36,43,57,70,78,93,107,130,144,162,185,212
-73.95638833,40.81303167,0,1,5,7,10,12,19,26,36,44,57,69,79,95,106,128,145,163,183,214
-73.95620333,40.81309667,1,1,3,6,10,15,19,26,36,48,58,66,77,95,113,131,147,166,190,217
-73.95615833,40.81307,1,1,3,6,9,14,21,26,38,46,57,67,79,96,112,131,147,168,193,219
-73.956065,40.812985,1,2,3,6,8,16,21,26,36,44,58,67,81,98,116,137,150,177,196,220
-73.95601,40.81293667,1,2,2,5,8,16,22,26,37,46,56,67,79,96,118,136,153,177,198,222
-73.95594667,40.812885,1,2,2,4,9,17,22,30,37,44,55,66,79,100,119,133,157,180,202,222
-73.95588667,40.81282667,1,2,2,4,9,16,21,30,36,43,51,70,82,102,120,137,164,180,205,226
-73.95582333,40.81276167,2,2,2,5,10,16,23,30,37,42,52,70,82,102,122,139,170,184,205,228
-73.95575667,40.81269167,2,2,2,5,9,16,25,31,38,42,53,67,85,101,120,142,166,190,207,227
-73.95569167,40.81261667,2,2,2,6,11,16,26,31,37,44,54,66,86,102,123,149,168,194,212,229
-73.95562833,40.81253167,2,2,3,6,10,18,24,32,36,43,54,65,88,104,123,151,172,198,215,231
-73.95549167,40.81235,1,2,4,6,10,19,25,34,37,44,54,69,83,105,125,152,177,198,220,236
-73.95541833,40.81225667,1,2,4,7,12,17,25,33,38,46,55,69,85,107,133,155,174,200,221,239
-73.95534167,40.81216667,1,3,4,7,13,18,23,32,38,45,56,72,87,106,132,156,178,203,219,243
-73.95517667,40.81199167,2,3,5,8,12,17,22,31,37,47,59,71,91,110,137,154,180,198,222,239
-73.95509833,40.81190167,2,2,4,8,13,19,22,28,36,50,60,72,93,114,133,154,176,197,222,240
-73.95501667,40.81181167,1,3,4,9,13,18,21,28,38,49,61,75,96,117,134,157,178,199,216,240
-73.95493667,40.811725,1,3,5,9,13,17,21,27,39,50,62,79,97,120,132,155,178,205,217,242
-73.9548,40.81156167,1,2,4,11,14,16,22,29,39,49,65,81,100,118,134,152,177,196,219,234
-73.95474167,40.81149333,0,2,4,11,14,17,23,28,39,51,66,84,99,114,134,151,176,196,219,234
-73.95468667,40.81142667,0,1,4,10,13,16,23,28,36,51,65,85,102,116,135,153,176,197,217,233
-73.95462333,40.81136,0,1,4,10,14,17,23,32,37,49,67,88,102,116,135,153,171,194,216,233
-73.95455833,40.81129333,0,1,3,8,14,18,24,32,37,54,71,86,101,116,134,155,170,192,215,235
-73.954495,40.81122,0,1,4,7,14,18,22,32,39,55,73,85,100,117,134,156,170,191,213,233
-73.95443167,40.81114667,0,2,4,6,12,17,23,30,42,56,71,88,102,118,131,156,171,190,210,228
-73.95437,40.81108,0,1,4,6,12,17,25,32,44,56,74,86,103,116,133,154,171,187,209,228
-73.954325,40.81102167,0,1,4,6,11,17,25,31,48,60,75,87,99,117,135,150,171,186,205,229
-73.95429333,40.81091667,0,2,4,6,10,16,26,33,49,62,72,84,100,117,133,151,170,183,204,228
-73.9543,40.81087167,0,2,3,6,10,17,26,35,49,62,72,84,101,119,131,151,170,184,204,228
-73.95433667,40.81083333,0,2,3,6,8,16,27,35,47,62,72,84,102,118,130,151,172,190,204,226
-73.954375,40.81079167,0,2,3,7,8,15,27,34,44,60,73,85,101,115,130,155,171,190,204,223
-73.954415,40.810745,1,2,3,7,9,15,26,35,44,58,72,83,101,115,131,152,173,191,210,222
-73.95446333,40.81068833,1,1,2,6,10,15,23,37,46,58,71,84,96,113,131,154,173,195,209,225
-73.95451333,40.810625,1,1,3,5,10,17,26,38,45,59,71,82,98,114,133,152,172,192,208,227
-73.95457167,40.810555,1,1,4,5,9,16,25,39,44,56,71,84,97,113,134,150,175,193,210,225
-73.95463833,40.81048,1,1,4,4,9,17,27,38,44,52,68,83,96,109,133,151,173,197,211,227
-73.95470167,40.81039833,1,1,2,6,8,17,27,34,44,54,69,83,96,111,134,154,175,195,216,225
-73.95481667,40.810225,1,2,2,5,11,18,28,34,45,52,65,81,94,115,132,151,173,194,213,229
-73.95486833,40.81014,2,2,2,6,12,20,27,34,40,53,67,81,95,116,134,153,174,192,211,229
-73.95493333,40.81005,2,2,3,6,13,19,27,35,42,52,65,81,94,114,129,155,170,195,207,234
-73.95498833,40.80996,1,2,4,7,13,20,25,32,41,56,64,83,96,113,130,154,175,191,205,229
-73.95505667,40.809865,1,2,4,7,13,19,26,31,42,55,65,77,95,114,132,150,174,189,204,231
-73.95513333,40.80976833,1,2,3,7,14,18,24,32,42,51,67,77,97,113,134,153,167,190,208,234
-73.95521833,40.80967,1,2,4,8,13,18,25,33,42,52,64,77,100,114,132,153,171,189,205,233
-73.9553,40.80956833,1,2,4,8,13,18,25,34,41,52,65,78,94,111,132,151,169,186,208,230
-73.95546167,40.80936333,1,2,4,9,11,18,25,34,43,50,63,78,92,113,133,147,169,186,208,224
-73.95554333,40.80925833,1,3,5,9,11,18,27,32,43,48,68,77,94,112,130,148,167,189,204,228
-73.95562667,40.80915,1,3,4,8,11,18,23,34,42,50,65,77,93,111,130,148,163,189,202,227
-73.95570333,40.80904167,1,3,4,6,11,17,25,32,38,53,65,79,95,110,130,143,164,185,203,227
-73.95578667,40.80893,1,3,4,6,11,16,25,33,39,52,65,80,95,110,128,142,168,183,203,223
-73.955865,40.80882333,2,2,4,6,9,14,25,30,39,50,66,81,95,113,125,145,166,183,202,221
-73.95594,40.80872167,1,2,3,6,8,16,23,30,41,52,65,80,96,115,124,143,161,179,201,220
-73.95601,40.808625,1,2,4,6,7,15,22,29,42,53,70,81,97,110,124,146,163,181,202,216
-73.95607333,40.80853667,1,2,3,6,6,15,21,32,40,51,69,84,98,108,127,146,163,180,196,214
-73.95613167,40.80845833,1,2,3,4,7,12,18,28,42,53,70,85,100,111,128,143,161,179,195,213
-73.95617667,40.80839333,1,2,3,4,7,12,18,30,43,55,68,85,99,110,126,143,161,177,194,215
-73.95621,40.80834833,1,2,3,4,8,12,20,29,43,56,72,84,97,110,126,142,160,178,193,216
-73.95624,40.80831667,1,2,3,4,8,12,21,29,42,56,69,82,98,111,128,142,162,178,191,217
-73.95625333,40.80830667,1,2,3,3,8,12,20,29,42,56,70,82,97,110,126,142,161,176,189,216
-73.95632667,40.80829,1,2,3,4,8,11,18,28,41,55,70,86,98,110,128,142,161,177,189,212
-73.95638,40.80820833,1,2,2,4,7,11,19,29,40,55,73,87,97,110,127,142,156,176,188,209
-73.95645167,40.80811,1,2,2,4,7,12,18,30,43,57,73,85,96,111,125,141,157,171,193,209
-73.956525,40.808,1,2,3,4,6,12,19,29,40,58,74,84,95,114,122,141,160,169,190,209
-73.95656,40.80794833,1,2,3,4,6,12,19,30,39,57,74,83,97,110,124,140,156,168,191,209
-73.95659833,40.80789,1,1,3,3,6,11,20,29,41,56,74,85,97,109,124,138,155,170,188,205
-73.95667833,40.80778167,0,2,3,3,6,13,20,31,43,56,72,82,96,106,124,139,152,172,186,201
-73.95671833,40.80772333,0,2,3,3,7,13,22,30,44,57,71,81,97,107,123,139,150,170,186,205
-73.95675667,40.80766667,0,2,3,4,6,13,22,30,43,55,70,80,98,107,122,138,149,169,186,203
-73.95679167,40.80760667,1,2,3,4,7,13,22,31,44,57,66,82,97,109,121,138,149,170,186,205
-73.956825,40.80754667,1,2,2,4,7,14,22,31,44,55,66,82,94,108,121,137,148,171,186,202
-73.95687,40.80748,1,2,2,5,8,16,23,33,43,54,65,83,96,108,119,134,148,171,184,204
-73.95692167,40.80740833,1,1,3,5,8,15,24,33,44,55,65,82,95,108,118,131,152,167,183,202
-73.956985,40.80732833,1,1,3,6,8,14,24,36,43,51,62,80,92,108,119,130,150,164,184,202
-73.957045,40.80724667,1,2,4,6,11,14,23,36,43,49,64,79,92,106,119,129,148,164,184,199
-73.95717333,40.807075,1,3,3,7,10,16,22,34,42,47,65,77,92,104,115,133,146,161,180,199
-73.95723833,40.80698167,2,3,3,8,10,15,22,33,40,47,63,74,89,104,117,133,144,161,179,202
-73.957375,40.80679833,1,3,6,7,11,16,22,28,37,52,61,77,87,99,119,130,144,160,175,200
-73.95744,40.80671333,1,3,6,6,11,15,22,25,35,52,61,73,87,100,116,130,145,161,176,201
-73.95750833,40.806625,1,3,6,7,9,15,20,24,33,49,62,71,84,98,117,128,144,160,177,195
-73.95757833,40.80653333,1,2,5,7,10,16,19,24,33,47,63,73,87,99,115,129,146,161,179,192
-73.95764333,40.80644167,1,2,4,7,9,15,17,24,35,45,62,71,83,100,111,126,146,162,178,193
-73.957705,40.80635333,2,2,4,7,10,15,19,23,34,44,60,72,81,99,110,128,145,163,176,193
-73.95776333,40.80627333,1,2,3,7,10,14,18,23,31,41,59,74,82,99,110,130,146,164,176,192
-73.95782333,40.80618667,1,2,2,7,9,13,17,25,32,44,57,73,87,97,111,128,144,161,173,192
-73.95787833,40.80610333,1,2,2,5,9,12,18,24,30,41,56,70,85,98,110,129,145,159,174,192
-73.95798,40.80593833,1,1,3,4,8,13,18,23,30,36,54,66,86,95,112,127,145,160,175,192
-73.95808333,40.80578,1,2,3,3,7,13,20,24,30,37,51,67,84,96,115,128,143,155,174,192
-73.95813167,40.80570833,1,2,3,3,6,13,19,23,29,36,48,68,82,96,114,127,138,155,174,192
-73.95817333,40.80564167,1,2,3,3,7,13,19,23,29,36,46,67,79,100,114,127,138,155,173,190
-73.95819833,40.80559,1,2,2,3,8,12,18,25,30,37,45,64,77,99,113,127,136,157,173,193
-73.958205,40.805545,1,2,2,3,8,13,19,25,30,37,44,64,77,101,114,129,137,159,171,192
-73.958185,40.80551,2,2,2,3,8,14,19,24,29,38,44,64,78,99,113,129,137,157,172,194
-73.958145,40.805485,2,2,2,4,8,14,20,23,29,37,44,63,79,101,113,128,138,156,172,195
-73.95800667,40.80546,2,2,2,5,9,15,20,23,31,37,49,61,84,97,115,126,142,157,175,194
-73.95793833,40.80543667,2,2,2,5,9,16,20,25,29,37,49,61,83,96,112,125,144,157,175,196
-73.95786833,40.805405,2,2,2,7,9,16,21,26,30,41,49,63,83,97,112,127,141,160,176,199
-73.9578,40.80537167,2,2,2,8,10,17,21,27,31,42,50,66,77,98,111,128,144,160,178,200
-73.95773,40.80533833,2,2,2,8,13,17,21,26,31,41,50,66,77,96,110,124,143,160,178,200
-73.95766167,40.80531,2,2,2,8,13,17,21,26,35,40,51,63,75,95,111,123,145,160,178,201
-73.95759333,40.80528667,2,2,4,7,14,16,23,27,37,41,54,63,77,95,108,124,145,159,181,203
-73.95753333,40.80526333,2,2,5,8,14,16,23,27,35,42,55,61,77,90,109,120,145,160,183,206
-73.95748167,40.80524,2,2,5,9,13,17,23,29,36,44,53,62,77,90,110,121,143,160,182,204
-73.95743833,40.80522333,2,2,5,9,13,17,21,29,36,46,53,64,76,91,109,122,141,162,183,204
-73.95740333,40.80520667,2,3,5,10,13,17,22,30,36,46,54,66,77,90,109,122,141,163,186,208
-73.95737333,40.80519167,2,3,5,10,13,20,22,31,37,48,54,67,78,89,108,122,142,161,184,208
-73.957345,40.80518,2,4,5,10,13,20,24,31,37,49,54,66,78,90,105,122,142,162,185,209
-73.95731833,40.80516667,2,4,5,10,13,20,24,32,37,49,54,66,77,90,103,124,141,165,186,213
-73.95729333,40.80515333,2,4,5,10,13,20,24,32,38,48,54,64,78,89,103,124,140,163,185,212
-73.95726667,40.80513833,2,4,6,10,14,19,25,33,39,48,54,63,77,89,103,124,140,163,186,213
-73.95723667,40.80512333,2,4,6,10,14,18,26,33,39,48,54,64,77,90,103,124,140,164,187,212
-73.95720833,40.805105,2,4,6,10,15,18,27,33,39,48,54,64,77,89,101,123,140,162,188,213
-73.95714833,40.80507333,2,4,7,10,16,18,27,33,41,48,56,63,76,91,103,123,140,162,189,211
-73.957125,40.805065,2,4,7,10,16,18,27,34,42,48,55,63,76,91,103,121,141,162,190,211
-73.957115,40.80505833,2,4,7,10,15,18,27,34,42,48,55,63,76,90,104,120,141,161,190,211
-73.95708333,40.80503667,2,4,7,10,15,17,28,34,44,49,54,65,75,87,103,119,142,161,194,211
-73.95703167,40.80500667,3,5,7,11,13,19,29,36,45,49,55,65,73,89,105,120,142,162,190,210
-73.95686167,40.80495333,2,5,7,12,13,24,30,39,45,50,57,67,74,88,101,122,141,169,192,217
-73.95676833,40.804915,2,5,6,11,14,24,33,40,45,50,55,67,76,86,104,124,140,169,193,215
-73.95667,40.80487333,2,5,8,12,16,23,33,40,47,50,57,67,77,87,105,122,142,167,193,211
-73.95657333,40.80483333,2,4,8,11,17,24,35,39,47,50,58,66,78,88,107,123,144,167,192,211
-73.95647667,40.804795,2,4,8,11,17,26,33,41,48,51,60,67,77,90,106,124,147,167,190,210
-73.95624167,40.80470167,2,3,5,12,19,27,35,42,48,55,62,69,79,95,113,125,149,170,187,212
-73.95618833,40.80467833,3,3,5,10,20,27,35,40,49,55,63,70,82,97,111,127,149,167,185,211
-73.95615167,40.80466167,3,3,6,10,20,24,35,39,49,55,63,72,84,97,110,128,147,167,184,211
-73.95612667,40.80465167,3,3,6,9,20,24,35,39,48,56,63,72,84,97,110,128,148,169,184,209
-73.95582667,40.80457167,3,4,5,8,15,27,31,38,46,56,67,78,89,104,116,129,150,162,184,204
-73.95576,40.80453667,2,4,6,7,16,23,32,37,49,54,68,76,92,105,118,130,148,163,183,203
-73.95572,40.80451333,2,4,6,8,16,23,32,37,50,55,69,77,91,106,119,131,148,162,181,203
-73.95568,40.80449667,2,4,6,8,16,22,33,37,48,56,69,78,92,106,119,132,148,162,181,203
-73.955605,40.80446833,2,4,6,7,14,21,33,37,47,59,69,81,93,106,117,131,148,162,181,202
-73.95556167,40.80445667,2,4,6,8,12,21,31,36,44,58,70,81,93,109,118,133,147,162,181,201
-73.955515,40.80443667,2,4,6,8,11,22,29,36,44,59,71,84,95,110,119,134,149,158,182,198
-73.95545833,40.804415,2,4,6,8,10,22,29,35,45,59,71,82,95,108,120,134,150,157,182,196
-73.95532667,40.804365,2,4,4,9,11,19,28,32,46,56,72,83,98,107,121,136,147,160,178,198
-73.95526333,40.80433833,2,4,4,9,11,18,27,33,45,59,72,85,97,106,119,137,147,162,176,200
-73.95519667,40.80431333,2,4,4,9,11,18,26,34,46,59,70,85,95,108,121,139,148,160,176,201
-73.95512833,40.80427833,2,3,5,7,11,18,25,34,45,59,72,85,93,106,121,138,150,161,176,201
-73.95505167,40.80424,2,3,5,7,11,17,25,35,45,59,73,86,95,107,122,135,150,161,179,196
-73.95497,40.80420333,2,3,5,7,12,16,26,35,45,59,72,83,94,109,125,136,149,163,178,195
-73.95478667,40.80413167,2,2,4,8,10,17,25,33,47,57,71,81,92,109,124,136,147,168,181,196
-73.954695,40.80409167,2,2,4,7,10,16,25,32,47,56,71,78,93,108,126,135,151,166,181,194
-73.9546,40.80405333,2,2,3,6,11,17,26,36,49,57,69,78,92,105,127,135,154,165,181,192
-73.95442667,40.80397667,2,2,2,6,10,18,23,36,47,56,61,78,89,109,121,137,153,164,177,193
-73.95435667,40.803945,2,2,3,5,11,18,26,37,47,55,63,77,88,109,119,137,155,165,177,196
-73.954295,40.80392,2,2,3,5,11,17,26,36,47,54,64,75,88,107,119,137,154,164,180,195
-73.95423167,40.80391167,2,2,2,6,11,18,26,34,46,52,63,73,90,105,121,137,152,162,181,194
-73.95418167,40.80389167,2,2,2,6,11,18,27,36,47,52,63,73,86,105,122,136,151,162,181,193
-73.95413167,40.803875,2,2,2,7,11,18,28,36,46,52,63,73,86,104,122,137,150,163,183,192
-73.95408833,40.80385833,2,2,2,7,10,18,27,36,45,53,63,74,84,105,121,135,148,163,184,192
-73.95405167,40.80384667,2,2,2,7,9,18,27,36,43,53,60,73,84,104,118,136,148,163,183,194
-73.95399667,40.803825,2,2,3,7,11,17,27,35,41,53,60,74,84,105,118,136,148,163,181,194
-73.95396833,40.803815,2,2,3,7,12,18,26,36,41,53,61,76,84,105,118,138,147,163,181,196
-73.95394,40.80380167,2,2,3,6,11,19,25,35,41,52,61,74,84,105,118,136,147,163,181,197
-73.953905,40.803785,2,2,3,6,11,19,25,33,41,53,61,72,84,105,117,133,146,163,181,199
-73.953865,40.80376333,2,2,4,6,11,19,26,32,43,52,62,73,86,103,117,133,144,163,179,201
-73.95381833,40.80374,2,2,4,7,10,20,25,30,44,50,61,70,85,101,117,131,146,162,180,199
-73.95354833,40.80362167,2,3,5,6,12,17,24,30,39,51,61,72,86,96,109,126,141,161,182,199
-73.95350667,40.8036,2,3,5,7,12,18,22,31,38,52,61,76,84,97,110,124,141,164,181,199
-73.953475,40.80358167,2,3,5,8,11,17,22,30,38,53,61,76,84,96,111,125,140,165,179,199
-73.95345,40.80357,2,3,5,8,11,17,22,31,36,51,61,76,83,95,111,125,139,162,179,200
-73.95331333,40.80347833,2,2,4,8,12,17,24,31,39,47,61,73,81,93,107,120,142,160,178,196
-73.953255,40.80345333,2,2,4,8,12,17,24,29,41,46,63,73,82,91,106,121,144,159,180,196
-73.95319667,40.80342667,2,2,4,8,11,19,25,29,40,45,62,73,81,93,106,121,143,160,179,194
-73.95314,40.80340167,2,2,4,8,11,19,24,30,41,45,58,73,79,93,104,120,140,160,176,195
-73.95297333,40.80331333,2,2,6,8,12,19,24,32,38,50,59,69,79,95,104,122,140,156,172,192
-73.95291,40.803285,1,2,5,9,12,19,25,33,37,49,58,66,79,93,104,120,139,155,175,193
-73.95285,40.80325667,1,3,5,9,12,18,26,33,42,48,58,64,79,89,106,119,137,153,173,190
-73.95279333,40.80323167,1,3,5,9,12,18,26,34,41,47,60,64,80,89,107,120,136,153,172,188
-73.95271333,40.80319833,1,3,5,9,13,16,27,34,42,48,59,63,78,91,107,120,136,154,171,188
-73.952535,40.80318,1,4,4,10,13,18,26,38,42,48,56,65,74,92,104,122,134,151,169,183
-73.95245,40.80322167,0,4,4,10,13,20,28,38,42,47,58,64,73,89,104,119,135,149,166,183
-73.95241833,40.80325333,1,4,4,10,14,19,28,38,43,47,57,62,74,90,103,118,135,149,166,185
-73.95239167,40.80328833,1,3,6,9,15,20,31,38,43,46,56,62,75,89,102,116,137,151,167,185
-73.95236833,40.803325,1,2,6,8,14,20,30,38,44,46,56,62,77,89,103,118,137,152,167,185
-73.95230667,40.80341333,1,2,8,8,15,22,31,37,44,46,56,63,76,88,102,118,139,152,166,186
-73.95227,40.80346167,1,1,8,8,17,22,32,38,43,47,56,64,76,89,102,117,139,151,167,186
-73.95223,40.80351167,1,1,7,10,17,24,33,38,42,48,54,63,76,87,102,120,134,152,165,185
-73.95218667,40.80356167,1,2,7,11,15,25,32,37,42,48,53,65,73,87,102,119,134,152,166,187
-73.95210667,40.80365833,1,3,5,12,15,27,33,37,41,46,53,64,75,87,99,120,135,154,167,186
-73.95206333,40.80370667,1,3,4,12,15,28,34,36,42,46,53,66,76,88,99,118,134,153,170,185
-73.95201833,40.80375833,1,3,5,12,16,26,33,36,41,47,54,63,75,91,100,117,135,151,170,185
-73.951965,40.80381,2,3,5,12,19,26,33,35,40,47,57,64,74,87,101,117,136,148,171,184
-73.95191,40.80387333,2,3,6,10,20,24,33,36,39,47,57,64,75,87,101,117,136,149,172,183
-73.95185333,40.80394167,2,3,5,8,22,24,31,37,39,46,55,64,78,87,101,113,136,151,169,184
-73.95179667,40.80402,1,3,6,9,20,25,28,35,39,45,55,65,76,88,103,115,131,153,168,185
-73.95173833,40.8041,1,3,7,11,19,25,29,35,40,46,56,64,75,89,101,114,132,152,167,186
-73.95166833,40.80418167,1,4,6,10,15,24,28,34,40,45,56,66,74,89,101,117,131,152,165,187
-73.951595,40.80426833,1,5,6,11,15,23,27,34,41,45,53,67,75,91,101,113,133,149,167,185
-73.95152,40.80436,1,5,6,11,15,21,27,33,40,47,53,67,77,87,101,115,131,146,167,183
-73.95145667,40.804455,2,5,6,10,12,17,27,31,38,46,57,64,77,90,100,117,129,146,171,186
-73.95138333,40.80455,2,4,7,10,13,17,26,32,38,45,57,64,79,90,100,117,131,143,166,187
-73.95125833,40.80473,1,4,7,9,11,14,19,31,36,50,57,70,79,90,103,113,127,148,168,189
-73.951155,40.80488,1,3,5,8,11,13,18,29,38,47,57,69,77,88,102,114,126,146,171,187
-73.95110333,40.80495167,1,4,5,8,11,12,19,26,40,46,60,70,77,91,99,114,129,150,170,186
-73.95105667,40.80502833,2,4,5,8,10,13,19,25,40,47,60,69,77,89,98,112,130,148,171,184
-73.950995,40.80511,2,4,5,8,9,12,17,23,38,46,59,68,79,89,95,112,131,151,174,183
-73.95092833,40.80519333,1,3,5,7,9,14,16,25,35,46,59,69,80,88,97,113,131,153,169,183
-73.95086,40.80528,1,3,5,6,10,14,17,25,33,47,58,68,79,84,99,113,131,151,166,183
-73.95079333,40.805365,1,4,6,6,9,13,17,23,30,45,57,70,78,83,98,114,135,155,164,184
-73.950735,40.80544333,1,3,6,6,10,13,19,25,32,45,56,70,76,83,99,115,136,153,164,184
-73.950645,40.805575,1,4,5,7,9,14,20,24,32,40,56,69,75,86,96,120,135,147,164,179
-73.95061833,40.80561167,1,4,5,7,9,14,20,24,32,39,56,69,75,87,98,119,135,148,166,179
-73.950535,40.80566333,2,4,4,7,9,14,21,24,30,40,55,64,74,86,100,120,135,148,166,178
-73.95049833,40.80571667,2,3,5,8,9,14,19,24,29,40,53,63,75,86,102,118,135,148,166,177
-73.95045167,40.805775,2,3,5,8,9,13,18,24,28,39,50,62,76,85,100,121,132,146,163,179
-73.95040333,40.80583833,1,3,5,7,10,13,19,25,27,38,49,61,76,88,104,117,135,147,161,181
-73.95035667,40.80590167,1,3,5,7,10,13,18,25,29,38,48,59,74,90,105,116,133,149,161,180
-73.95031167,40.80596333,1,4,6,7,10,13,18,25,29,38,46,58,71,90,103,118,130,148,162,181
-73.95026167,40.80602667,1,4,6,7,10,13,17,22,30,36,45,56,69,89,106,116,128,148,160,180
-73.95020667,40.80609667,1,3,6,8,10,14,17,23,30,37,43,55,68,89,104,116,128,149,158,176
-73.95015333,40.80617333,1,4,6,8,11,15,16,22,31,35,43,53,70,88,101,115,128,144,162,177
-73.95011,40.80626333,2,4,5,8,11,16,16,24,31,34,41,52,70,87,103,114,129,141,164,176
